Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,SubCategory,Sales,Quantity,Discount,Profit,Profit Margin,Order Year
CA-2014-128888,2014-11-15,Standard Class,Peter Bühler,Consumer,Central,Texas,Houston,Office Supplies,Envelopes,604.656,9,0.2,204.0714,0.3375,2014
CA-2017-123134,2017-05-02,Standard Class,Dorothy Wardle,Corporate,East,New Jersey,Westfield,Furniture,Furnishings,129.93,3,0.0,12.993,0.1,2017
CA-2016-124352,2016-10-15,Standard Class,Cynthia Delaney,Home Office,Central,Oklahoma,Oklahoma City,Office Supplies,Labels,20.16,7,0.0,9.8784,0.49,2016
CA-2016-124352,2016-10-15,Standard Class,Cynthia Delaney,Home Office,Central,Oklahoma,Oklahoma City,Office Supplies,Labels,29.46,6,0.0,14.4354,0.49,2016
CA-2016-124352,2016-10-15,Standard Class,Cynthia Delaney,Home Office,Central,Oklahoma,Oklahoma City,Office Supplies,Appliances,868.59,3,0.0,251.8911,0.29,2016
CA-2016-124352,2016-10-15,Standard Class,Cynthia Delaney,Home Office,Central,Oklahoma,Oklahoma City,Office Supplies,Paper,12.96,2,0.0,6.2208,0.48,2016
CA-2016-124352,2016-10-15,Standard Class,Cynthia Delaney,Home Office,Central,Oklahoma,Oklahoma City,Technology,Phones,5.5,1,0.0,1.375,0.25,2016
CA-2016-124352,2016-10-15,Standard Class,Cynthia Delaney,Home Office,Central,Oklahoma,Oklahoma City,Office Supplies,Binders,121.6,4,0.0,55.936,0.46,2016
CA-2015-124541,2015-04-06,Standard Class,Thomas Thornton,Consumer,Central,Texas,Houston,Office Supplies,Art,42.048,9,0.2,5.256,0.125,2015
CA-2015-124541,2015-04-06,Standard Class,Thomas Thornton,Consumer,Central,Texas,Houston,Technology,Accessories,25.488,2,0.2,4.4604,0.175,2015
CA-2015-124541,2015-04-06,Standard Class,Thomas Thornton,Consumer,Central,Texas,Houston,Office Supplies,Binders,6.9,3,0.8,-12.075,-1.75,2015
CA-2015-124541,2015-04-06,Standard Class,Thomas Thornton,Consumer,Central,Texas,Houston,Office Supplies,Binders,9.648,6,0.8,-16.884,-1.75,2015
CA-2015-124541,2015-04-06,Standard Class,Thomas Thornton,Consumer,Central,Texas,Houston,Office Supplies,Paper,7.968,2,0.2,2.8884,0.3625,2015
CA-2014-108707,2014-10-24,Standard Class,Daniel Byrd,Home Office,South,Florida,Fort Lauderdale,Office Supplies,Paper,10.368,2,0.2,3.6288,0.35,2014
CA-2014-111500,2014-08-17,Standard Class,Don Jones,Corporate,South,Arkansas,Little Rock,Office Supplies,Paper,114.2,5,0.0,52.532,0.46,2014
CA-2014-111500,2014-08-17,Standard Class,Don Jones,Corporate,South,Arkansas,Little Rock,Office Supplies,Binders,17.96,4,0.0,8.2616,0.46,2014
CA-2014-111500,2014-08-17,Standard Class,Don Jones,Corporate,South,Arkansas,Little Rock,Office Supplies,Fasteners,12.67,7,0.0,4.5612,0.36,2014
CA-2014-111500,2014-08-17,Standard Class,Don Jones,Corporate,South,Arkansas,Little Rock,Technology,Accessories,339.96,4,0.0,122.3856,0.36,2014
US-2017-117723,2017-08-15,Second Class,Dionis Lloyd,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,1801.632,6,0.2,-337.806,-0.1875,2017
CA-2015-143238,2015-09-06,First Class,Lori Olson,Corporate,West,California,La Quinta,Technology,Accessories,46.32,4,0.0,18.0648,0.39,2015
CA-2015-168746,2015-01-27,Second Class,Seth Vernon,Consumer,East,Ohio,Cleveland,Furniture,Chairs,181.986,2,0.3,-54.5958,-0.3,2015
CA-2015-168746,2015-01-27,Second Class,Seth Vernon,Consumer,East,Ohio,Cleveland,Technology,Phones,431.976,4,0.4,-100.7944,-0.2333,2015
CA-2015-168746,2015-01-27,Second Class,Seth Vernon,Consumer,East,Ohio,Cleveland,Technology,Phones,155.37,1,0.4,-36.253,-0.2333,2015
CA-2015-113404,2015-07-16,Same Day,Eleni McCrary,Corporate,West,California,San Francisco,Furniture,Chairs,1348.704,6,0.2,-219.1644,-0.1625,2015
CA-2015-113404,2015-07-16,Same Day,Eleni McCrary,Corporate,West,California,San Francisco,Furniture,Chairs,700.152,3,0.2,78.7671,0.1125,2015
CA-2016-144792,2016-04-30,Standard Class,Ken Dana,Corporate,West,Arizona,Scottsdale,Furniture,Furnishings,111.888,7,0.2,22.3776,0.2,2016
CA-2014-164385,2014-09-26,Second Class,Nicole Brennan,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,143.952,3,0.2,14.3952,0.1,2014
US-2016-114174,2016-09-08,Standard Class,Anne Pryor,Home Office,East,Massachusetts,Malden,Furniture,Bookcases,173.94,3,0.0,13.9152,0.08,2016
US-2016-114174,2016-09-08,Standard Class,Anne Pryor,Home Office,East,Massachusetts,Malden,Office Supplies,Labels,14.76,4,0.0,6.9372,0.47,2016
CA-2017-108070,2017-04-16,Standard Class,Joel Eaton,Consumer,West,California,San Jose,Furniture,Bookcases,102.833,1,0.15,-6.049,-0.0588,2017
US-2015-128090,2015-08-16,Standard Class,John Murray,Consumer,West,Arizona,Phoenix,Office Supplies,Art,2.304,1,0.2,0.2592,0.1125,2015
US-2015-128090,2015-08-16,Standard Class,John Murray,Consumer,West,Arizona,Phoenix,Technology,Phones,1879.96,5,0.2,211.4955,0.1125,2015
US-2015-128090,2015-08-16,Standard Class,John Murray,Consumer,West,Arizona,Phoenix,Office Supplies,Paper,313.024,8,0.2,105.6456,0.3375,2015
US-2015-128090,2015-08-16,Standard Class,John Murray,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,5.04,2,0.2,1.764,0.35,2015
CA-2017-101042,2017-11-19,Standard Class,Adrian Barton,Consumer,South,Kentucky,Henderson,Furniture,Furnishings,821.88,6,0.0,213.6888,0.26,2017
CA-2017-101042,2017-11-19,Standard Class,Adrian Barton,Consumer,South,Kentucky,Henderson,Office Supplies,Binders,21.96,2,0.0,10.7604,0.49,2017
CA-2016-155439,2016-09-14,Standard Class,Parhena Norris,Home Office,South,South Carolina,Columbia,Office Supplies,Paper,25.92,4,0.0,12.4416,0.48,2016
CA-2016-118626,2016-08-15,Standard Class,John Castell,Consumer,South,Florida,Tallahassee,Technology,Phones,705.544,7,0.2,70.5544,0.1,2016
CA-2015-111458,2015-09-26,Standard Class,Philip Fox,Consumer,East,New York,New York City,Technology,Accessories,50.0,2,0.0,12.0,0.24,2015
US-2016-126844,2016-10-08,Standard Class,Bart Watters,Corporate,Central,Texas,Houston,Furniture,Furnishings,51.712,8,0.6,-32.32,-0.625,2016
US-2015-112508,2015-03-24,Standard Class,Ben Peterman,Corporate,South,Florida,Coral Springs,Office Supplies,Appliances,6.992,2,0.2,0.5244,0.075,2015
CA-2015-147788,2015-05-31,Standard Class,Tamara Manning,Consumer,West,Utah,Orem,Furniture,Bookcases,1406.86,7,0.0,140.686,0.1,2015
CA-2015-147788,2015-05-31,Standard Class,Tamara Manning,Consumer,West,Utah,Orem,Office Supplies,Labels,15.75,5,0.0,7.56,0.48,2015
CA-2015-147788,2015-05-31,Standard Class,Tamara Manning,Consumer,West,Utah,Orem,Office Supplies,Storage,323.1,2,0.0,61.389,0.19,2015
CA-2015-144288,2015-12-25,Standard Class,Maria Bertelson,Consumer,South,Tennessee,Nashville,Office Supplies,Labels,9.216,4,0.2,3.3408,0.3625,2015
CA-2015-144288,2015-12-25,Standard Class,Maria Bertelson,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,10.368,2,0.2,3.6288,0.35,2015
CA-2015-110632,2015-03-17,Second Class,Harold Ryan,Corporate,East,New York,New York City,Technology,Accessories,15.02,1,0.0,2.7036,0.18,2015
CA-2015-110632,2015-03-17,Second Class,Harold Ryan,Corporate,East,New York,New York City,Office Supplies,Storage,33.82,2,0.0,9.1314,0.27,2015
CA-2017-109589,2017-12-21,First Class,Brian Derr,Consumer,South,Kentucky,Bowling Green,Technology,Accessories,71.0,4,0.0,27.69,0.39,2017
CA-2017-123967,2017-11-01,Second Class,Sarah Foster,Consumer,West,Washington,Bellingham,Office Supplies,Binders,25.12,5,0.2,7.85,0.3125,2017
CA-2017-123967,2017-11-01,Second Class,Sarah Foster,Consumer,West,Washington,Bellingham,Furniture,Tables,2665.62,9,0.0,239.9058,0.09,2017
CA-2017-148929,2017-09-07,Standard Class,Stefania Perrino,Corporate,East,New York,New York City,Office Supplies,Storage,478.08,8,0.0,133.8624,0.28,2017
CA-2017-134404,2017-12-27,Same Day,Dan Reichenbach,Corporate,East,Ohio,Newark,Technology,Phones,164.388,2,0.4,-35.6174,-0.2167,2017
CA-2017-134404,2017-12-27,Same Day,Dan Reichenbach,Corporate,East,Ohio,Newark,Office Supplies,Art,13.248,4,0.2,3.6432,0.275,2017
CA-2017-109778,2017-07-16,Standard Class,Valerie Mitchum,Home Office,Central,Illinois,Woodstock,Office Supplies,Art,2.912,2,0.2,0.91,0.3125,2017
CA-2016-155845,2016-08-12,Second Class,Chris McAfee,Consumer,Central,Texas,Carrollton,Technology,Accessories,1399.944,7,0.2,52.4979,0.0375,2016
CA-2017-145128,2017-07-09,Standard Class,Sean Miller,Home Office,Central,Indiana,Lafayette,Furniture,Furnishings,526.45,5,0.0,31.587,0.06,2017
CA-2014-129091,2014-11-22,Standard Class,Ruben Ausman,Corporate,South,Georgia,Columbus,Office Supplies,Envelopes,16.23,3,0.0,7.9527,0.49,2014
CA-2014-129091,2014-11-22,Standard Class,Ruben Ausman,Corporate,South,Georgia,Columbus,Office Supplies,Binders,319.9,5,0.0,156.751,0.49,2014
CA-2014-129091,2014-11-22,Standard Class,Ruben Ausman,Corporate,South,Georgia,Columbus,Office Supplies,Envelopes,11.36,2,0.0,5.3392,0.47,2014
CA-2014-129091,2014-11-22,Standard Class,Ruben Ausman,Corporate,South,Georgia,Columbus,Office Supplies,Appliances,675.12,3,0.0,290.3016,0.43,2014
US-2014-155502,2014-01-26,Standard Class,Shirley Daniels,Home Office,South,Virginia,Alexandria,Furniture,Furnishings,62.82,3,0.0,30.7818,0.49,2014
US-2014-155502,2014-01-26,Standard Class,Shirley Daniels,Home Office,South,Virginia,Alexandria,Office Supplies,Storage,489.92,8,0.0,0.0,0.0,2014
US-2014-155502,2014-01-26,Standard Class,Shirley Daniels,Home Office,South,Virginia,Alexandria,Technology,Phones,155.35,13,0.0,0.0,0.0,2014
US-2014-155502,2014-01-26,Standard Class,Shirley Daniels,Home Office,South,Virginia,Alexandria,Furniture,Furnishings,12.42,3,0.0,4.4712,0.36,2014
US-2014-155502,2014-01-26,Standard Class,Shirley Daniels,Home Office,South,Virginia,Alexandria,Technology,Phones,187.98,2,0.0,52.6344,0.28,2014
CA-2015-121041,2015-11-03,Standard Class,Chris Selesnick,Corporate,Central,Texas,Haltom City,Office Supplies,Envelopes,6.608,2,0.2,2.1476,0.325,2015
CA-2017-131695,2017-06-30,Standard Class,Ralph Arnett,Consumer,East,New York,New York City,Office Supplies,Storage,248.57,7,0.0,67.1139,0.27,2017
CA-2017-131695,2017-06-30,Standard Class,Ralph Arnett,Consumer,East,New York,New York City,Furniture,Furnishings,22.23,1,0.0,9.7812,0.44,2017
CA-2016-137729,2016-05-05,Standard Class,Barry Franz,Home Office,West,California,Los Angeles,Office Supplies,Storage,5.98,1,0.0,1.0166,0.17,2016
CA-2016-137729,2016-05-05,Standard Class,Barry Franz,Home Office,West,California,Los Angeles,Technology,Phones,246.168,3,0.2,21.5397,0.0875,2016
US-2016-115455,2016-09-08,Standard Class,Sanjit Engle,Consumer,Central,Illinois,Wheeling,Furniture,Furnishings,14.136,2,0.6,-7.7748,-0.55,2016
US-2016-115455,2016-09-08,Standard Class,Sanjit Engle,Consumer,Central,Illinois,Wheeling,Furniture,Tables,601.47,3,0.5,-300.735,-0.5,2016
CA-2017-128300,2017-11-24,Second Class,Roland Schwarz,Corporate,South,South Carolina,Summerville,Technology,Phones,79.1,2,0.0,39.55,0.5,2017
CA-2017-149048,2017-05-13,Standard Class,Brian Moss,Corporate,Central,Indiana,Columbus,Office Supplies,Envelopes,180.96,2,0.0,81.432,0.45,2017
CA-2017-149048,2017-05-13,Standard Class,Brian Moss,Corporate,Central,Indiana,Columbus,Office Supplies,Binders,914.97,3,0.0,411.7365,0.45,2017
CA-2017-149048,2017-05-13,Standard Class,Brian Moss,Corporate,Central,Indiana,Columbus,Technology,Phones,587.97,3,0.0,158.7519,0.27,2017
CA-2017-149048,2017-05-13,Standard Class,Brian Moss,Corporate,Central,Indiana,Columbus,Office Supplies,Storage,530.34,2,0.0,95.4612,0.18,2017
CA-2017-149048,2017-05-13,Standard Class,Brian Moss,Corporate,Central,Indiana,Columbus,Office Supplies,Paper,14.94,3,0.0,7.3206,0.49,2017
CA-2017-108553,2017-04-23,Standard Class,Sally Knutson,Consumer,East,New York,New York City,Office Supplies,Appliances,121.94,2,0.0,35.3626,0.29,2017
CA-2017-108553,2017-04-23,Standard Class,Sally Knutson,Consumer,East,New York,New York City,Office Supplies,Supplies,122.71,7,0.0,36.813,0.3,2017
CA-2016-165848,2016-06-04,Same Day,Edward Nazzal,Consumer,East,New York,New York City,Office Supplies,Paper,14.94,3,0.0,7.0218,0.47,2016
CA-2016-165848,2016-06-04,Same Day,Edward Nazzal,Consumer,East,New York,New York City,Technology,Machines,1349.85,3,0.0,364.4595,0.27,2016
CA-2016-165848,2016-06-04,Same Day,Edward Nazzal,Consumer,East,New York,New York City,Furniture,Bookcases,136.784,1,0.2,5.1294,0.0375,2016
CA-2014-112718,2014-12-16,Standard Class,Kean Nguyen,Corporate,South,Florida,Jacksonville,Office Supplies,Binders,1.167,1,0.7,-0.8558,-0.7333,2014
CA-2016-154053,2016-03-04,Standard Class,Michael Granlund,Home Office,West,California,San Diego,Office Supplies,Art,16.99,1,0.0,4.9271,0.29,2016
CA-2014-127446,2014-11-25,Standard Class,Matt Collister,Corporate,Central,Texas,Arlington,Technology,Accessories,24.672,3,0.2,0.0,0.0,2014
CA-2014-127446,2014-11-25,Standard Class,Matt Collister,Corporate,Central,Texas,Arlington,Office Supplies,Labels,2.52,1,0.2,0.882,0.35,2014
CA-2014-127446,2014-11-25,Standard Class,Matt Collister,Corporate,Central,Texas,Arlington,Furniture,Tables,1218.735,5,0.3,-121.8735,-0.1,2014
CA-2014-127446,2014-11-25,Standard Class,Matt Collister,Corporate,Central,Texas,Arlington,Office Supplies,Labels,5.904,2,0.2,1.9926,0.3375,2014
CA-2014-127446,2014-11-25,Standard Class,Matt Collister,Corporate,Central,Texas,Arlington,Office Supplies,Paper,15.696,3,0.2,5.1012,0.325,2014
CA-2014-127446,2014-11-25,Standard Class,Matt Collister,Corporate,Central,Texas,Arlington,Furniture,Furnishings,6.096,3,0.6,-3.9624,-0.65,2014
CA-2016-137204,2016-04-28,Standard Class,Bill Overfelt,Corporate,West,California,Los Angeles,Furniture,Chairs,41.568,2,0.2,2.598,0.0625,2016
CA-2014-147298,2014-04-26,Standard Class,Aleksandra Gannaway,Corporate,West,California,Los Angeles,Furniture,Chairs,230.28,3,0.2,23.028,0.1,2014
CA-2017-147942,2017-04-01,Standard Class,Maribeth Schnelling,Consumer,West,California,San Francisco,Office Supplies,Labels,5.78,2,0.0,2.7166,0.47,2017
CA-2017-147942,2017-04-01,Standard Class,Maribeth Schnelling,Consumer,West,California,San Francisco,Office Supplies,Binders,121.68,13,0.2,38.025,0.3125,2017
CA-2017-115931,2017-12-22,Standard Class,Jim Mitchum,Corporate,West,New Mexico,Carlsbad,Office Supplies,Art,4.17,3,0.0,1.0842,0.26,2017
CA-2017-115931,2017-12-22,Standard Class,Jim Mitchum,Corporate,West,New Mexico,Carlsbad,Technology,Phones,67.04,4,0.2,6.704,0.1,2017
CA-2017-115931,2017-12-22,Standard Class,Jim Mitchum,Corporate,West,New Mexico,Carlsbad,Office Supplies,Storage,37.32,3,0.0,10.4496,0.28,2017
CA-2017-115931,2017-12-22,Standard Class,Jim Mitchum,Corporate,West,New Mexico,Carlsbad,Office Supplies,Labels,18.45,5,0.0,8.6715,0.47,2017
CA-2014-164861,2014-12-03,Second Class,Matthew Clasen,Corporate,Central,Missouri,Saint Louis,Office Supplies,Paper,25.92,4,0.0,12.4416,0.48,2014
CA-2017-127180,2017-10-22,First Class,Tom Ashbrook,Home Office,East,New York,New York City,Technology,Copiers,11199.968,4,0.2,3919.9888,0.35,2017
CA-2017-127180,2017-10-22,First Class,Tom Ashbrook,Home Office,East,New York,New York City,Technology,Phones,2399.6,8,0.0,647.892,0.27,2017
CA-2017-127180,2017-10-22,First Class,Tom Ashbrook,Home Office,East,New York,New York City,Office Supplies,Envelopes,63.9,5,0.0,28.755,0.45,2017
CA-2017-127180,2017-10-22,First Class,Tom Ashbrook,Home Office,East,New York,New York City,Technology,Phones,52.99,1,0.0,0.5299,0.01,2017
US-2017-165344,2017-11-13,First Class,Sean Braxton,Corporate,East,Ohio,Springfield,Technology,Accessories,60.864,4,0.2,9.1296,0.15,2017
US-2017-165344,2017-11-13,First Class,Sean Braxton,Corporate,East,Ohio,Springfield,Technology,Machines,652.995,7,0.7,-935.9595,-1.4333,2017
US-2017-165344,2017-11-13,First Class,Sean Braxton,Corporate,East,Ohio,Springfield,Office Supplies,Binders,11.22,10,0.7,-7.48,-0.6667,2017
CA-2015-168186,2015-09-10,Standard Class,Aimee Bixby,Consumer,Central,Oklahoma,Tulsa,Office Supplies,Paper,14.94,3,0.0,7.0218,0.47,2015
US-2017-110604,2017-05-15,Standard Class,Jason Fortune-,Consumer,West,Washington,Seattle,Furniture,Furnishings,39.96,2,0.0,17.1828,0.43,2017
US-2017-110604,2017-05-15,Standard Class,Jason Fortune-,Consumer,West,Washington,Seattle,Furniture,Chairs,42.624,2,0.2,4.2624,0.1,2017
US-2017-110604,2017-05-15,Standard Class,Jason Fortune-,Consumer,West,Washington,Seattle,Furniture,Chairs,220.96,1,0.2,24.858,0.1125,2017
CA-2015-116750,2015-07-05,Second Class,Barbara Fisher,Corporate,South,North Carolina,Fayetteville,Furniture,Furnishings,4.928,2,0.2,0.7392,0.15,2015
CA-2015-116750,2015-07-05,Second Class,Barbara Fisher,Corporate,South,North Carolina,Fayetteville,Office Supplies,Binders,7.23,5,0.7,-5.784,-0.8,2015
CA-2015-162369,2015-08-15,Standard Class,Tim Taslimi,Corporate,West,California,Los Angeles,Office Supplies,Storage,323.1,2,0.0,61.389,0.19,2015
CA-2017-108441,2017-06-12,Standard Class,Sarah Bern,Consumer,East,New York,New York City,Office Supplies,Paper,19.04,4,0.0,9.3296,0.49,2017
CA-2017-108441,2017-06-12,Standard Class,Sarah Bern,Consumer,East,New York,New York City,Office Supplies,Binders,13.128,3,0.2,4.2666,0.325,2017
CA-2017-108441,2017-06-12,Standard Class,Sarah Bern,Consumer,East,New York,New York City,Office Supplies,Art,64.14,3,0.0,16.6764,0.26,2017
CA-2017-108441,2017-06-12,Standard Class,Sarah Bern,Consumer,East,New York,New York City,Furniture,Chairs,858.24,4,0.1,143.04,0.1667,2017
CA-2015-169740,2015-02-20,Standard Class,Liz MacKendrick,Consumer,South,Arkansas,Hot Springs,Technology,Accessories,29.99,1,0.0,2.999,0.1,2015
CA-2016-124051,2016-12-29,First Class,Kelly Andreada,Consumer,Central,Illinois,Aurora,Office Supplies,Paper,186.048,6,0.2,67.4424,0.3625,2016
CA-2016-149111,2016-04-17,Second Class,Ben Ferrer,Home Office,South,North Carolina,Raleigh,Technology,Phones,36.792,1,0.2,4.1391,0.1125,2016
CA-2016-149111,2016-04-17,Second Class,Ben Ferrer,Home Office,South,North Carolina,Raleigh,Furniture,Furnishings,18.624,8,0.2,6.2856,0.3375,2016
CA-2014-131002,2014-09-07,Second Class,Tom Boeckenhauer,Consumer,Central,Oklahoma,Tulsa,Furniture,Furnishings,57.69,3,0.0,23.6529,0.41,2014
CA-2014-131002,2014-09-07,Second Class,Tom Boeckenhauer,Consumer,Central,Oklahoma,Tulsa,Office Supplies,Binders,42.81,3,0.0,20.1207,0.47,2014
CA-2014-131002,2014-09-07,Second Class,Tom Boeckenhauer,Consumer,Central,Oklahoma,Tulsa,Office Supplies,Paper,12.96,2,0.0,6.2208,0.48,2014
CA-2014-131002,2014-09-07,Second Class,Tom Boeckenhauer,Consumer,Central,Oklahoma,Tulsa,Furniture,Furnishings,821.88,6,0.0,213.6888,0.26,2014
CA-2014-131002,2014-09-07,Second Class,Tom Boeckenhauer,Consumer,Central,Oklahoma,Tulsa,Technology,Phones,104.85,3,0.0,28.3095,0.27,2014
US-2016-146794,2016-09-26,Standard Class,Sally Hughsby,Corporate,West,California,Hesperia,Furniture,Bookcases,424.9575,5,0.15,19.998,0.0471,2016
CA-2017-112515,2017-09-17,Second Class,Alan Schoenberger,Corporate,West,Utah,Provo,Office Supplies,Binders,10.776,3,0.2,3.5022,0.325,2017
CA-2017-112515,2017-09-17,Second Class,Alan Schoenberger,Corporate,West,Utah,Provo,Office Supplies,Paper,164.88,3,0.0,80.7912,0.49,2017
CA-2017-112515,2017-09-17,Second Class,Alan Schoenberger,Corporate,West,Utah,Provo,Furniture,Bookcases,1292.94,3,0.0,77.5764,0.06,2017
CA-2017-112515,2017-09-17,Second Class,Alan Schoenberger,Corporate,West,Utah,Provo,Office Supplies,Binders,25.584,2,0.2,8.9544,0.35,2017
CA-2017-112515,2017-09-17,Second Class,Alan Schoenberger,Corporate,West,Utah,Provo,Office Supplies,Storage,261.74,2,0.0,65.435,0.25,2017
CA-2017-112515,2017-09-17,Second Class,Alan Schoenberger,Corporate,West,Utah,Provo,Office Supplies,Labels,14.4,5,0.0,7.056,0.49,2017
CA-2016-150343,2016-08-16,Standard Class,Pete Kriz,Consumer,West,California,San Francisco,Office Supplies,Envelopes,10.86,3,0.0,5.1042,0.47,2016
CA-2015-135538,2015-12-24,Standard Class,Harold Ryan,Corporate,West,Arizona,Gilbert,Furniture,Chairs,883.84,4,0.2,99.432,0.1125,2015
CA-2017-123372,2017-11-28,Standard Class,Deirdre Greer,Corporate,East,New York,New York City,Technology,Phones,1979.89,11,0.0,494.9725,0.25,2017
CA-2017-123372,2017-11-28,Standard Class,Deirdre Greer,Corporate,East,New York,New York City,Office Supplies,Envelopes,79.96,2,0.0,35.982,0.45,2017
CA-2017-159604,2017-04-14,First Class,Craig Leslie,Home Office,Central,Missouri,Springfield,Office Supplies,Binders,8.76,2,0.0,4.2048,0.48,2017
CA-2016-164784,2016-05-01,First Class,Herbert Flentye,Consumer,South,Tennessee,Memphis,Office Supplies,Labels,3.984,1,0.2,1.2948,0.325,2016
